Julian Date	Pc Latitude (deg)	Aerosol Opacity	Uncertainty
2452160.5	-20	1.133	0.286
2452220.5	-20	1.114	0.283
2452280.5	-20	1.092	0.279
2452340.5	-20	1.073	0.276
2452400.5	-20	1.048	0.272
2452460.5	-20	1.031	0.269
2452520.5	-20	0.999	0.263
2452580.5	-20	0.963	0.257
2452640.5	-20	0.94	0.253
2452700.5	-20	0.923	0.25
2452760.5	-20	0.905	0.247
2452820.5	-20	0.871	0.241
2452880.5	-20	0.851	0.237
2452940.5	-20	0.844	0.235
2453000.5	-20	0.843	0.234
2453060.5	-20	0.861	0.236
2453120.5	-20	0.866	0.237
2453180.5	-20	0.896	0.24
2453240.5	-20	0.922	0.244
2453300.5	-20	0.96	0.249
2453360.5	-20	0.974	0.251
2453420.5	-20	0.958	0.248
2453480.5	-20	0.956	0.247
2453540.5	-20	0.952	0.246
2453600.5	-20	0.95	0.245
2453660.5	-20	0.941	0.244
2453720.5	-20	0.965	0.247
2453780.5	-20	1.015	0.255
2453840.5	-20	1.091	0.267
2453900.5	-20	1.205	0.285
2453960.5	-20	1.328	0.306
2454020.5	-20	1.44	0.326
2454080.5	-20	1.574	0.351
2454140.5	-20	1.724	0.382
2454200.5	-20	1.853	0.41
2454260.5	-20	1.893	0.419
2454320.5	-20	1.908	0.423
2454380.5	-20	1.863	0.413
2454440.5	-20	1.764	0.392
2454500.5	-20	1.626	0.364
2454560.5	-20	1.431	0.327
2454620.5	-20	1.268	0.299
2454680.5	-20	1.109	0.273
2454740.5	-20	1.011	0.257
2454800.5	-20	0.93	0.245
2454860.5	-20	0.878	0.237
2454920.5	-20	0.84	0.231
2454980.5	-20	0.871	0.235
2455040.5	-20	0.946	0.246
2455100.5	-20	1.052	0.263
2455160.5	-20	1.19	0.285
2455220.5	-20	1.308	0.306
2455280.5	-20	1.403	0.324
2455340.5	-20	1.473	0.339
2455400.5	-20	1.472	0.34
2455460.5	-20	1.408	0.329
2455520.5	-20	1.347	0.32
2455580.5	-20	1.247	0.303
2455640.5	-20	1.163	0.289
2455700.5	-20	1.071	0.274
2455760.5	-20	1.008	0.264
2455820.5	-20	0.976	0.259
2455880.5	-20	0.98	0.259
2455940.5	-20	1.022	0.266
2456000.5	-20	1.102	0.279
2456060.5	-20	1.213	0.299
2456120.5	-20	1.343	0.323
2456180.5	-20	1.498	0.354
2456240.5	-20	1.628	0.381
2456300.5	-20	1.687	0.394
2456360.5	-20	1.661	0.388
2456420.5	-20	1.664	0.389
2456480.5	-20	1.669	0.39
2456540.5	-20	1.683	0.393
2456600.5	-20	1.68	0.392
2456660.5	-20	1.64	0.383
2456720.5	-20	1.596	0.373
2456780.5	-20	1.53	0.359
2456840.5	-20	1.445	0.341
2456900.5	-20	1.389	0.33
2456960.5	-20	1.374	0.328
2457020.5	-20	1.342	0.321
2457080.5	-20	1.303	0.313
2457140.5	-20	1.25	0.303
2457200.5	-20	1.207	0.295
2457260.5	-20	1.17	0.288
2457320.5	-20	1.145	0.283
2457380.5	-20	1.128	0.279
2457440.5	-20	1.122	0.276
2457500.5	-20	1.15	0.28
2457560.5	-20	1.193	0.286
2457620.5	-20	1.206	0.288
2457680.5	-20	1.207	0.287
2457740.5	-20	1.2	0.286
2457800.5	-20	1.205	0.286
2457860.5	-20	1.229	0.29
2457920.5	-20	1.285	0.3
2457980.5	-20	1.36	0.313
2458040.5	-20	1.451	0.33
2458100.5	-20	1.55	0.349
2458160.5	-20	1.651	0.369
2458220.5	-20	1.72	0.383
2458280.5	-20	1.753	0.39
2458340.5	-20	1.798	0.4
2458400.5	-20	1.848	0.412
2458460.5	-20	1.87	0.416
2458520.5	-20	1.821	0.406
2458580.5	-20	1.761	0.393
2458640.5	-20	1.688	0.378
2458700.5	-20	1.597	0.359
2458760.5	-20	1.506	0.341
2445380.5	-18	1.162	0.518
2445440.5	-18	1.152	0.516
2445500.5	-18	1.143	0.513
2445560.5	-18	1.122	0.508
2445620.5	-18	1.142	0.513
2445680.5	-18	1.155	0.517
2445740.5	-18	1.154	0.517
2445800.5	-18	1.138	0.513
2445860.5	-18	1.112	0.506
2445920.5	-18	1.042	0.488
2445980.5	-18	1.006	0.479
2446040.5	-18	0.994	0.477
2446100.5	-18	0.991	0.476
2446160.5	-18	0.993	0.477
2446220.5	-18	0.992	0.477
2446280.5	-18	0.986	0.476
2446340.5	-18	0.972	0.474
2446400.5	-18	0.969	0.473
2446460.5	-18	0.93	0.464
2446520.5	-18	0.859	0.448
2446580.5	-18	0.778	0.428
2446640.5	-18	0.728	0.416
2446700.5	-18	0.686	0.406
2446760.5	-18	0.645	0.395
2446820.5	-18	0.62	0.389
2446880.5	-18	0.618	0.388
2446940.5	-18	0.627	0.389
2447000.5	-18	0.639	0.392
2447060.5	-18	0.678	0.401
2447120.5	-18	0.719	0.411
2447180.5	-18	0.739	0.415
2447240.5	-18	0.746	0.416
2447300.5	-18	0.765	0.42
2447360.5	-18	0.752	0.416
2447420.5	-18	0.772	0.419
2447480.5	-18	0.804	0.426
2447540.5	-18	0.854	0.438
2447600.5	-18	0.926	0.454
2447660.5	-18	1.032	0.48
2447720.5	-18	1.165	0.513
2447780.5	-18	1.33	0.556
2447840.5	-18	1.531	0.612
2447900.5	-18	1.679	0.655
2447960.5	-18	1.752	0.678
2448020.5	-18	1.745	0.674
2448080.5	-18	1.659	0.648
2448140.5	-18	1.513	0.604
2448200.5	-18	1.339	0.555
2448260.5	-18	1.18	0.513
2448320.5	-18	1.067	0.483
2448380.5	-18	0.99	0.462
2448440.5	-18	0.946	0.45
2448500.5	-18	0.937	0.447
2448560.5	-18	0.953	0.451
2448620.5	-18	0.956	0.451
2448680.5	-18	0.972	0.454
2448740.5	-18	1.015	0.464
2448800.5	-18	1.04	0.469
2448860.5	-18	1.059	0.474
2448920.5	-18	1.061	0.474
2448980.5	-18	1.056	0.471
2449040.5	-18	1.05	0.469
2449100.5	-18	1.056	0.469
2449160.5	-18	1.067	0.471
2449220.5	-18	1.084	0.474
2449280.5	-18	1.105	0.479
2449340.5	-18	1.132	0.486
2449400.5	-18	1.153	0.492
2449460.5	-18	1.171	0.497
2449520.5	-18	1.183	0.501
2449580.5	-18	1.201	0.507
2449640.5	-18	1.198	0.508
2449700.5	-18	1.183	0.505
2449760.5	-18	1.16	0.501
2449820.5	-18	1.129	0.495
2449880.5	-18	1.097	0.488
2449940.5	-18	1.059	0.479
2450000.5	-18	1.021	0.47
2450060.5	-18	0.985	0.461
2450120.5	-18	0.985	0.292
2450180.5	-18	0.962	0.288
2450240.5	-18	0.96	0.287
2450300.5	-18	0.986	0.292
2450360.5	-18	1.006	0.296
2450420.5	-18	1.028	0.3
2450480.5	-18	1.045	0.303
2450540.5	-18	1.055	0.305
2450600.5	-18	1.054	0.305
2450660.5	-18	1.042	0.303
2450720.5	-18	1.014	0.299
2450780.5	-18	0.985	0.295
2450840.5	-18	0.955	0.29
2450900.5	-18	0.924	0.286
2450960.5	-18	0.881	0.279
2451020.5	-18	0.861	0.276
2451080.5	-18	0.833	0.272
2451140.5	-18	0.813	0.268
2451200.5	-18	0.819	0.27
2451260.5	-18	0.844	0.275
2451320.5	-18	0.888	0.283
2451380.5	-18	0.932	0.291
2451440.5	-18	0.978	0.3
2451500.5	-18	1.014	0.307
2451560.5	-18	1.035	0.31
2451620.5	-18	1.055	0.314
2451680.5	-18	1.084	0.32
2451740.5	-18	1.124	0.328
2451800.5	-18	1.143	0.332
2451860.5	-18	1.152	0.333
2451920.5	-18	1.144	0.331
2451980.5	-18	1.113	0.325
2452040.5	-18	1.078	0.317
2452100.5	-18	1.039	0.309
2452160.5	-18	0.992	0.3
2452220.5	-18	0.957	0.293
2452280.5	-18	0.928	0.288
2452340.5	-18	0.903	0.284
2452400.5	-18	0.867	0.277
2452460.5	-18	0.844	0.273
2452520.5	-18	0.812	0.268
2452580.5	-18	0.783	0.262
2452640.5	-18	0.767	0.259
2452700.5	-18	0.759	0.257
2452760.5	-18	0.75	0.255
2452820.5	-18	0.734	0.251
2452880.5	-18	0.726	0.249
2452940.5	-18	0.721	0.247
2453000.5	-18	0.715	0.246
2453060.5	-18	0.718	0.246
2453120.5	-18	0.699	0.242
2453180.5	-18	0.703	0.243
2453240.5	-18	0.685	0.239
2453300.5	-18	0.677	0.237
2453360.5	-18	0.658	0.233
2453420.5	-18	0.635	0.229
2453480.5	-18	0.632	0.228
2453540.5	-18	0.632	0.227
2453600.5	-18	0.645	0.229
2453660.5	-18	0.64	0.228
2453720.5	-18	0.696	0.238
2453780.5	-18	0.794	0.255
2453840.5	-18	0.924	0.278
2453900.5	-18	1.079	0.307
2453960.5	-18	1.223	0.335
2454020.5	-18	1.3	0.351
2454080.5	-18	1.364	0.365
2454140.5	-18	1.401	0.373
2454200.5	-18	1.397	0.372
2454260.5	-18	1.344	0.36
2454320.5	-18	1.28	0.347
2454380.5	-18	1.209	0.332
2454440.5	-18	1.137	0.317
2454500.5	-18	1.063	0.303
2454560.5	-18	0.954	0.284
2454620.5	-18	0.88	0.271
2454680.5	-18	0.774	0.253
2454740.5	-18	0.715	0.244
2454800.5	-18	0.67	0.237
2454860.5	-18	0.658	0.236
2454920.5	-18	0.684	0.241
2454980.5	-18	0.75	0.253
2455040.5	-18	0.835	0.268
2455100.5	-18	0.899	0.28
2455160.5	-18	1.035	0.305
2455220.5	-18	1.158	0.33
2455280.5	-18	1.265	0.353
2455340.5	-18	1.358	0.373
2455400.5	-18	1.382	0.379
2455460.5	-18	1.316	0.365
2455520.5	-18	1.267	0.356
2455580.5	-18	1.146	0.331
2455640.5	-18	1.055	0.312
2455700.5	-18	0.922	0.286
2455760.5	-18	0.804	0.264
2455820.5	-18	0.731	0.251
2455880.5	-18	0.708	0.247
2455940.5	-18	0.733	0.251
2456000.5	-18	0.805	0.264
2456060.5	-18	0.916	0.285
2456120.5	-18	1.039	0.308
2456180.5	-18	1.187	0.339
2456240.5	-18	1.318	0.368
2456300.5	-18	1.421	0.392
2456360.5	-18	1.499	0.412
2456420.5	-18	1.588	0.435
2456480.5	-18	1.663	0.455
2456540.5	-18	1.723	0.471
2456600.5	-18	1.766	0.482
2456660.5	-18	1.722	0.47
2456720.5	-18	1.626	0.444
2456780.5	-18	1.517	0.417
2456840.5	-18	1.381	0.384
2456900.5	-18	1.271	0.36
2456960.5	-18	1.209	0.347
2457020.5	-18	1.122	0.329
2457080.5	-18	1.051	0.314
2457140.5	-18	0.982	0.301
2457200.5	-18	0.907	0.286
2457260.5	-18	0.847	0.273
2457320.5	-18	0.812	0.266
2457380.5	-18	0.782	0.259
2457440.5	-18	0.765	0.255
2457500.5	-18	0.771	0.254
2457560.5	-18	0.794	0.258
2457620.5	-18	0.814	0.26
2457680.5	-18	0.826	0.262
2457740.5	-18	0.845	0.265
2457800.5	-18	0.877	0.27
2457860.5	-18	0.924	0.279
2457920.5	-18	1.006	0.294
2457980.5	-18	1.074	0.307
2458040.5	-18	1.124	0.317
2458100.5	-18	1.156	0.324
2458160.5	-18	1.17	0.327
2458220.5	-18	1.188	0.33
2458280.5	-18	1.191	0.331
2458340.5	-18	1.215	0.336
2458400.5	-18	1.255	0.344
2458460.5	-18	1.278	0.349
2458520.5	-18	1.259	0.345
2458580.5	-18	1.283	0.35
2458640.5	-18	1.276	0.349
2458700.5	-18	1.279	0.35
2458760.5	-18	1.294	0.353
2445380.5	-16	1.172	0.513
2445440.5	-16	1.157	0.509
2445500.5	-16	1.14	0.505
2445560.5	-16	1.117	0.499
2445620.5	-16	1.134	0.502
2445680.5	-16	1.119	0.498
2445740.5	-16	1.087	0.489
2445800.5	-16	1.045	0.478
2445860.5	-16	0.999	0.466
2445920.5	-16	0.941	0.452
2445980.5	-16	0.909	0.444
2446040.5	-16	0.895	0.44
2446100.5	-16	0.885	0.437
2446160.5	-16	0.878	0.436
2446220.5	-16	0.872	0.434
2446280.5	-16	0.858	0.432
2446340.5	-16	0.839	0.428
2446400.5	-16	0.826	0.426
2446460.5	-16	0.792	0.419
2446520.5	-16	0.727	0.404
2446580.5	-16	0.647	0.385
2446640.5	-16	0.601	0.374
2446700.5	-16	0.57	0.367
2446760.5	-16	0.536	0.359
2446820.5	-16	0.519	0.354
2446880.5	-16	0.523	0.356
2446940.5	-16	0.54	0.36
2447000.5	-16	0.566	0.367
2447060.5	-16	0.616	0.38
2447120.5	-16	0.654	0.389
2447180.5	-16	0.672	0.393
2447240.5	-16	0.684	0.396
2447300.5	-16	0.708	0.401
2447360.5	-16	0.716	0.402
2447420.5	-16	0.744	0.407
2447480.5	-16	0.784	0.415
2447540.5	-16	0.837	0.426
2447600.5	-16	0.916	0.442
2447660.5	-16	1.024	0.466
2447720.5	-16	1.153	0.495
2447780.5	-16	1.303	0.531
2447840.5	-16	1.48	0.575
2447900.5	-16	1.615	0.61
2447960.5	-16	1.667	0.623
2448020.5	-16	1.641	0.615
2448080.5	-16	1.546	0.589
2448140.5	-16	1.403	0.551
2448200.5	-16	1.24	0.51
2448260.5	-16	1.098	0.476
2448320.5	-16	1.004	0.453
2448380.5	-16	0.948	0.441
2448440.5	-16	0.922	0.434
2448500.5	-16	0.922	0.434
2448560.5	-16	0.942	0.438
2448620.5	-16	0.954	0.441
2448680.5	-16	0.984	0.447
2448740.5	-16	1.037	0.459
2448800.5	-16	1.077	0.468
2448860.5	-16	1.1	0.473
2448920.5	-16	1.113	0.475
2448980.5	-16	1.124	0.477
2449040.5	-16	1.141	0.48
2449100.5	-16	1.173	0.487
2449160.5	-16	1.207	0.494
2449220.5	-16	1.241	0.502
2449280.5	-16	1.274	0.511
2449340.5	-16	1.306	0.519
2449400.5	-16	1.323	0.523
2449460.5	-16	1.323	0.525
2449520.5	-16	1.308	0.523
2449580.5	-16	1.293	0.52
2449640.5	-16	1.253	0.512
2449700.5	-16	1.198	0.5
2449760.5	-16	1.138	0.488
2449820.5	-16	1.078	0.475
2449880.5	-16	1.019	0.463
2449940.5	-16	0.958	0.448
2450000.5	-16	0.901	0.435
2450060.5	-16	0.851	0.423
2450120.5	-16	0.851	0.246
2450180.5	-16	0.834	0.243
2450240.5	-16	0.838	0.243
2450300.5	-16	0.868	0.247
2450360.5	-16	0.899	0.252
2450420.5	-16	0.934	0.257
2450480.5	-16	0.961	0.261
2450540.5	-16	0.978	0.264
2450600.5	-16	0.981	0.265
2450660.5	-16	0.969	0.264
2450720.5	-16	0.941	0.261
2450780.5	-16	0.913	0.257
2450840.5	-16	0.883	0.253
2450900.5	-16	0.847	0.249
2450960.5	-16	0.795	0.241
2451020.5	-16	0.761	0.237
2451080.5	-16	0.724	0.231
2451140.5	-16	0.702	0.228
2451200.5	-16	0.7	0.228
2451260.5	-16	0.723	0.232
2451320.5	-16	0.766	0.239
2451380.5	-16	0.806	0.244
2451440.5	-16	0.843	0.25
2451500.5	-16	0.872	0.254
2451560.5	-16	0.893	0.257
2451620.5	-16	0.913	0.26
2451680.5	-16	0.946	0.265
2451740.5	-16	0.993	0.273
2451800.5	-16	1.025	0.278
2451860.5	-16	1.052	0.282
2451920.5	-16	1.06	0.283
2451980.5	-16	1.05	0.281
2452040.5	-16	1.021	0.276
2452100.5	-16	0.976	0.268
2452160.5	-16	0.924	0.26
2452220.5	-16	0.883	0.253
2452280.5	-16	0.855	0.249
2452340.5	-16	0.826	0.244
2452400.5	-16	0.785	0.238
2452460.5	-16	0.754	0.234
2452520.5	-16	0.718	0.228
2452580.5	-16	0.687	0.223
2452640.5	-16	0.667	0.22
2452700.5	-16	0.66	0.218
2452760.5	-16	0.66	0.218
2452820.5	-16	0.658	0.217
2452880.5	-16	0.653	0.217
2452940.5	-16	0.645	0.215
2453000.5	-16	0.635	0.213
2453060.5	-16	0.63	0.212
2453120.5	-16	0.617	0.21
2453180.5	-16	0.619	0.211
2453240.5	-16	0.609	0.209
2453300.5	-16	0.604	0.208
2453360.5	-16	0.593	0.207
2453420.5	-16	0.583	0.205
2453480.5	-16	0.599	0.207
2453540.5	-16	0.613	0.208
2453600.5	-16	0.633	0.211
2453660.5	-16	0.627	0.21
2453720.5	-16	0.664	0.215
2453780.5	-16	0.732	0.225
2453840.5	-16	0.823	0.239
2453900.5	-16	0.934	0.256
2453960.5	-16	1.042	0.273
2454020.5	-16	1.092	0.281
2454080.5	-16	1.128	0.287
2454140.5	-16	1.143	0.29
2454200.5	-16	1.138	0.289
2454260.5	-16	1.11	0.285
2454320.5	-16	1.055	0.275
2454380.5	-16	0.993	0.265
2454440.5	-16	0.929	0.255
2454500.5	-16	0.864	0.244
2454560.5	-16	0.776	0.231
2454620.5	-16	0.709	0.221
2454680.5	-16	0.619	0.209
2454740.5	-16	0.564	0.201
2454800.5	-16	0.521	0.196
2454860.5	-16	0.514	0.195
2454920.5	-16	0.585	0.206
2454980.5	-16	0.671	0.22
2455040.5	-16	0.771	0.235
2455100.5	-16	0.856	0.249
2455160.5	-16	1.006	0.273
2455220.5	-16	1.148	0.297
2455280.5	-16	1.28	0.321
2455340.5	-16	1.398	0.344
2455400.5	-16	1.449	0.354
2455460.5	-16	1.39	0.343
2455520.5	-16	1.316	0.329
2455580.5	-16	1.167	0.302
2455640.5	-16	1.051	0.281
2455700.5	-16	0.894	0.255
2455760.5	-16	0.748	0.232
2455820.5	-16	0.65	0.217
2455880.5	-16	0.602	0.21
2455940.5	-16	0.598	0.209
2456000.5	-16	0.635	0.215
2456060.5	-16	0.704	0.226
2456120.5	-16	0.781	0.238
2456180.5	-16	0.878	0.254
2456240.5	-16	0.964	0.269
2456300.5	-16	1.048	0.283
2456360.5	-16	1.161	0.305
2456420.5	-16	1.235	0.319
2456480.5	-16	1.291	0.331
2456540.5	-16	1.343	0.341
2456600.5	-16	1.377	0.348
2456660.5	-16	1.355	0.343
2456720.5	-16	1.287	0.329
2456780.5	-16	1.229	0.317
2456840.5	-16	1.134	0.299
2456900.5	-16	1.059	0.285
2456960.5	-16	0.996	0.275
2457020.5	-16	0.915	0.261
2457080.5	-16	0.865	0.253
2457140.5	-16	0.809	0.244
2457200.5	-16	0.762	0.236
2457260.5	-16	0.714	0.228
2457320.5	-16	0.688	0.223
2457380.5	-16	0.666	0.219
2457440.5	-16	0.652	0.216
2457500.5	-16	0.662	0.217
2457560.5	-16	0.662	0.216
2457620.5	-16	0.677	0.218
2457680.5	-16	0.698	0.221
2457740.5	-16	0.735	0.226
2457800.5	-16	0.779	0.232
2457860.5	-16	0.817	0.238
2457920.5	-16	0.854	0.243
2457980.5	-16	0.853	0.243
2458040.5	-16	0.829	0.24
2458100.5	-16	0.788	0.234
2458160.5	-16	0.739	0.226
2458220.5	-16	0.716	0.223
2458280.5	-16	0.686	0.219
2458340.5	-16	0.688	0.22
2458400.5	-16	0.695	0.221
2458460.5	-16	0.705	0.222
2458520.5	-16	0.708	0.223
2458580.5	-16	0.745	0.228
2458640.5	-16	0.784	0.234
2458700.5	-16	0.822	0.24
2458760.5	-16	0.877	0.248
2445380.5	-14	1.194	0.493
2445440.5	-14	1.175	0.489
2445500.5	-14	1.156	0.485
2445560.5	-14	1.13	0.478
2445620.5	-14	1.153	0.482
2445680.5	-14	1.124	0.474
2445740.5	-14	1.07	0.461
2445800.5	-14	1.015	0.448
2445860.5	-14	0.966	0.436
2445920.5	-14	0.932	0.427
2445980.5	-14	0.917	0.423
2446040.5	-14	0.913	0.42
2446100.5	-14	0.913	0.419
2446160.5	-14	0.914	0.419
2446220.5	-14	0.91	0.419
2446280.5	-14	0.9	0.417
2446340.5	-14	0.881	0.414
2446400.5	-14	0.863	0.412
2446460.5	-14	0.826	0.406
2446520.5	-14	0.755	0.392
2446580.5	-14	0.664	0.374
2446640.5	-14	0.611	0.364
2446700.5	-14	0.584	0.359
2446760.5	-14	0.543	0.35
2446820.5	-14	0.522	0.346
2446880.5	-14	0.521	0.347
2446940.5	-14	0.538	0.351
2447000.5	-14	0.57	0.359
2447060.5	-14	0.633	0.372
2447120.5	-14	0.665	0.379
2447180.5	-14	0.674	0.381
2447240.5	-14	0.681	0.382
2447300.5	-14	0.699	0.384
2447360.5	-14	0.717	0.386
2447420.5	-14	0.75	0.391
2447480.5	-14	0.791	0.397
2447540.5	-14	0.85	0.406
2447600.5	-14	0.939	0.421
2447660.5	-14	1.06	0.443
2447720.5	-14	1.197	0.468
2447780.5	-14	1.347	0.497
2447840.5	-14	1.509	0.53
2447900.5	-14	1.628	0.556
2447960.5	-14	1.664	0.563
2448020.5	-14	1.627	0.555
2448080.5	-14	1.526	0.533
2448140.5	-14	1.381	0.502
2448200.5	-14	1.22	0.468
2448260.5	-14	1.084	0.441
2448320.5	-14	0.992	0.423
2448380.5	-14	0.944	0.414
2448440.5	-14	0.926	0.41
2448500.5	-14	0.931	0.411
2448560.5	-14	0.958	0.416
2448620.5	-14	0.984	0.42
2448680.5	-14	1.035	0.429
2448740.5	-14	1.108	0.442
2448800.5	-14	1.17	0.454
2448860.5	-14	1.205	0.461
2448920.5	-14	1.237	0.467
2448980.5	-14	1.276	0.473
2449040.5	-14	1.333	0.483
2449100.5	-14	1.405	0.496
2449160.5	-14	1.47	0.509
2449220.5	-14	1.531	0.522
2449280.5	-14	1.58	0.533
2449340.5	-14	1.613	0.541
2449400.5	-14	1.62	0.545
2449460.5	-14	1.602	0.543
2449520.5	-14	1.559	0.536
2449580.5	-14	1.503	0.527
2449640.5	-14	1.43	0.514
2449700.5	-14	1.344	0.499
2449760.5	-14	1.265	0.486
2449820.5	-14	1.19	0.473
2449880.5	-14	1.111	0.458
2449940.5	-14	1.042	0.445
2450000.5	-14	0.985	0.433
2450060.5	-14	0.938	0.422
2450120.5	-14	0.938	0.196
2450180.5	-14	0.939	0.196
2450240.5	-14	0.952	0.196
2450300.5	-14	0.967	0.198
2450360.5	-14	0.998	0.201
2450420.5	-14	1.025	0.204
2450480.5	-14	1.046	0.206
2450540.5	-14	1.055	0.207
2450600.5	-14	1.049	0.207
2450660.5	-14	1.029	0.206
2450720.5	-14	0.993	0.203
2450780.5	-14	0.959	0.201
2450840.5	-14	0.922	0.198
2450900.5	-14	0.88	0.195
2450960.5	-14	0.823	0.19
2451020.5	-14	0.773	0.185
2451080.5	-14	0.733	0.181
2451140.5	-14	0.718	0.179
2451200.5	-14	0.718	0.179
2451260.5	-14	0.742	0.182
2451320.5	-14	0.782	0.185
2451380.5	-14	0.827	0.19
2451440.5	-14	0.868	0.193
2451500.5	-14	0.901	0.197
2451560.5	-14	0.93	0.199
2451620.5	-14	0.954	0.201
2451680.5	-14	0.986	0.204
2451740.5	-14	1.025	0.208
2451800.5	-14	1.058	0.212
2451860.5	-14	1.08	0.213
2451920.5	-14	1.088	0.214
2451980.5	-14	1.079	0.213
2452040.5	-14	1.058	0.21
2452100.5	-14	1.025	0.207
2452160.5	-14	0.991	0.203
2452220.5	-14	0.969	0.201
2452280.5	-14	0.957	0.199
2452340.5	-14	0.943	0.198
2452400.5	-14	0.914	0.195
2452460.5	-14	0.88	0.192
2452520.5	-14	0.843	0.188
2452580.5	-14	0.81	0.185
2452640.5	-14	0.778	0.182
2452700.5	-14	0.763	0.18
2452760.5	-14	0.762	0.179
2452820.5	-14	0.759	0.179
2452880.5	-14	0.752	0.178
2452940.5	-14	0.741	0.177
2453000.5	-14	0.731	0.176
2453060.5	-14	0.724	0.175
2453120.5	-14	0.728	0.176
2453180.5	-14	0.736	0.176
2453240.5	-14	0.742	0.177
2453300.5	-14	0.749	0.178
2453360.5	-14	0.748	0.177
2453420.5	-14	0.746	0.177
2453480.5	-14	0.777	0.179
2453540.5	-14	0.799	0.181
2453600.5	-14	0.815	0.182
2453660.5	-14	0.794	0.18
2453720.5	-14	0.797	0.18
2453780.5	-14	0.82	0.182
2453840.5	-14	0.859	0.186
2453900.5	-14	0.91	0.191
2453960.5	-14	0.985	0.199
2454020.5	-14	1.032	0.204
2454080.5	-14	1.081	0.209
2454140.5	-14	1.119	0.213
2454200.5	-14	1.147	0.216
2454260.5	-14	1.157	0.216
2454320.5	-14	1.117	0.212
2454380.5	-14	1.057	0.205
2454440.5	-14	0.985	0.197
2454500.5	-14	0.908	0.188
2454560.5	-14	0.826	0.181
2454620.5	-14	0.746	0.173
2454680.5	-14	0.661	0.165
2454740.5	-14	0.607	0.161
2454800.5	-14	0.57	0.158
2454860.5	-14	0.579	0.16
2454920.5	-14	0.68	0.171
2454980.5	-14	0.79	0.182
2455040.5	-14	0.919	0.195
2455100.5	-14	1.05	0.209
2455160.5	-14	1.231	0.23
2455220.5	-14	1.405	0.251
2455280.5	-14	1.55	0.27
2455340.5	-14	1.649	0.283
2455400.5	-14	1.694	0.29
2455460.5	-14	1.618	0.279
2455520.5	-14	1.502	0.263
2455580.5	-14	1.337	0.242
2455640.5	-14	1.201	0.226
2455700.5	-14	1.057	0.209
2455760.5	-14	0.92	0.195
2455820.5	-14	0.819	0.185
2455880.5	-14	0.757	0.179
2455940.5	-14	0.729	0.177
2456000.5	-14	0.73	0.177
2456060.5	-14	0.747	0.179
2456120.5	-14	0.762	0.18
2456180.5	-14	0.796	0.184
2456240.5	-14	0.818	0.187
2456300.5	-14	0.848	0.19
2456360.5	-14	0.896	0.195
2456420.5	-14	0.901	0.196
2456480.5	-14	0.902	0.196
2456540.5	-14	0.915	0.198
2456600.5	-14	0.93	0.199
2456660.5	-14	0.936	0.2
2456720.5	-14	0.924	0.198
2456780.5	-14	0.933	0.198
2456840.5	-14	0.92	0.196
2456900.5	-14	0.92	0.196
2456960.5	-14	0.901	0.194
2457020.5	-14	0.871	0.191
2457080.5	-14	0.853	0.189
2457140.5	-14	0.825	0.185
2457200.5	-14	0.817	0.184
2457260.5	-14	0.795	0.182
2457320.5	-14	0.786	0.18
2457380.5	-14	0.772	0.178
2457440.5	-14	0.758	0.176
2457500.5	-14	0.763	0.177
2457560.5	-14	0.75	0.176
2457620.5	-14	0.747	0.176
2457680.5	-14	0.756	0.177
2457740.5	-14	0.782	0.179
2457800.5	-14	0.808	0.181
2457860.5	-14	0.828	0.183
2457920.5	-14	0.828	0.183
2457980.5	-14	0.811	0.18
2458040.5	-14	0.791	0.178
2458100.5	-14	0.765	0.176
2458160.5	-14	0.734	0.173
2458220.5	-14	0.731	0.173
2458280.5	-14	0.717	0.172
2458340.5	-14	0.731	0.173
2458400.5	-14	0.737	0.174
2458460.5	-14	0.741	0.174
2458520.5	-14	0.739	0.175
2458580.5	-14	0.748	0.175
2458640.5	-14	0.771	0.177
2458700.5	-14	0.781	0.178
2458760.5	-14	0.803	0.179
2445380.5	-12	1.125	0.471
2445440.5	-12	1.103	0.467
2445500.5	-12	1.081	0.462
2445560.5	-12	1.059	0.457
2445620.5	-12	1.08	0.46
2445680.5	-12	1.047	0.452
2445740.5	-12	0.998	0.441
2445800.5	-12	0.955	0.431
2445860.5	-12	0.929	0.424
2445920.5	-12	0.941	0.424
2445980.5	-12	0.966	0.427
2446040.5	-12	0.994	0.431
2446100.5	-12	1.021	0.435
2446160.5	-12	1.04	0.439
2446220.5	-12	1.046	0.44
2446280.5	-12	1.039	0.439
2446340.5	-12	1.015	0.435
2446400.5	-12	0.978	0.429
2446460.5	-12	0.932	0.421
2446520.5	-12	0.859	0.407
2446580.5	-12	0.77	0.39
2446640.5	-12	0.71	0.378
2446700.5	-12	0.687	0.374
2446760.5	-12	0.643	0.366
2446820.5	-12	0.622	0.362
2446880.5	-12	0.612	0.36
2446940.5	-12	0.621	0.363
2447000.5	-12	0.649	0.369
2447060.5	-12	0.713	0.382
2447120.5	-12	0.74	0.388
2447180.5	-12	0.748	0.39
2447240.5	-12	0.763	0.393
2447300.5	-12	0.792	0.397
2447360.5	-12	0.84	0.405
2447420.5	-12	0.893	0.414
2447480.5	-12	0.957	0.425
2447540.5	-12	1.037	0.439
2447600.5	-12	1.151	0.46
